序号,RealDisNo,REGIONID,GeoName,GroupName,DisasterTy,Longitude,Latitude,OccTime,ALARMGRADE,Rainfall,Rainfall01,Rainfall03,Rainfall06,Rainfall24,NOTES,REGIONNAME,单位名称,岩性特征,岩性名称,地形名称,地形坡度,地貌名称
1371.0,2013090300000696,441621107000,河源市紫金县敬梓镇冯坑村冇洋,敬梓镇冯坑村冇洋,滑坡,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1372.0,2013090300000697,441621107000,河源市紫金县敬梓镇冯坑村山头,敬梓镇冯坑村山头,滑坡,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1373.0,2013090300000698,441621107000,河源市紫金县敬梓镇冯坑村塘背,敬梓镇冯坑村塘背,崩塌,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1374.0,2013090300000699,441621107000,河源市紫金县敬梓镇柑坑大塘,敬梓镇柑坑大塘,崩塌,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1375.0,2013090300000700,441621107000,河源市紫金县敬梓镇联和村陂头廖敬雄等4户,敬梓镇联和村陂头廖敬雄等4户,滑坡,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1376.0,2013090300000701,441621107000,河源市紫金县敬梓镇塘美村油田廖锦滔等3户,敬梓镇塘美村油田廖锦滔等3户,崩塌,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1377.0,2013090300000702,441621107000,河源市紫金县敬梓镇扬眉村彭屋前郑锦森等3户,敬梓镇扬眉村彭屋前郑锦森等3户,滑坡,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1378.0,2013090300000703,441621107000,河源市紫金县敬梓镇扬眉村上村郑木旺等3户,敬梓镇扬眉村上村郑木旺等3户,滑坡,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1379.0,2013090300000704,441621107000,河源市紫金县敬梓镇扬眉村下村郑乃文,敬梓镇扬眉村下村郑乃文,崩塌,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1380.0,2013090300000705,441621107000,河源市紫金县敬梓镇扬眉村中心郑作良等3户,敬梓镇扬眉村中心郑作良等3户,滑坡,,,2013-08-17 00:00:00,3,88.3,0,2.5,117,117,无坐标，暂给镇级坐标,敬梓镇低山～中山崩塌、滑坡地质灾害中易发亚区(B3),晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1381.0,2013090300000120,441424126000,梅州市五华县华阳镇社径村,华阳镇社径村,滑坡,1153250.0,233930.0,2013-08-17 00:00:00,3,114.7,0,4,107,107,,龙村镇、梅林镇、华阳镇、安流镇、棉洋镇、周江镇高易发区,晚侏罗世花岗斑岩,花岗斑岩,坚硬岩,平地,＜10°,小起伏山地
1382.0,2013090300000119,441424126000,梅州市五华县华阳镇社径村,华阳镇社径村,滑坡,1153240.0,233940.0,2013-08-17 00:00:00,3,114.7,0,4,107,107,,龙村镇、梅林镇、华阳镇、安流镇、棉洋镇、周江镇高易发区,晚侏罗世花岗斑岩,花岗斑岩,坚硬岩,平地,＜10°,小起伏山地
1383.0,2013090300000645,441424125000,梅州市五华县梅林镇金坑村当岭村民小组,梅林镇金坑村当岭村民小组,崩塌,1153500.0,234000.0,2013-08-17 00:00:00,3,114.7,0,7,134.5,134.5,,龙村镇、梅林镇、华阳镇、安流镇、棉洋镇、周江镇高易发区,晚侏罗世花岗斑岩,花岗斑岩,坚硬岩,平地,＜10°,小起伏山地
1384.0,2013090300000646,441424125000,梅州市五华县梅林镇金坑村胡角村民小组,梅林镇金坑村胡角村民小组,崩塌,1153500.0,234010.0,2013-08-17 00:00:00,3,114.7,0,7,134.5,134.5,,龙村镇、梅林镇、华阳镇、安流镇、棉洋镇、周江镇高易发区,晚侏罗世花岗斑岩,花岗斑岩,坚硬岩,平地,＜10°,小起伏山地
1385.0,2013090300000673,441424131000,梅州市五华县周江镇龙洞村九龙,周江镇龙洞村九龙,滑坡,1152950.0,234320.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、长布镇、华城镇、岐岭镇、华阳镇中易发区,中三叠世二长斑岩,二长斑岩,坚硬岩,平地,＜10°,小起伏山地
1386.0,2013090300000674,441424131000,梅州市五华县周江镇龙洞村余洞,周江镇龙洞村余洞,滑坡,1152950.0,234330.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、长布镇、华城镇、岐岭镇、华阳镇中易发区,中三叠世二长斑岩,二长斑岩,坚硬岩,平地,＜10°,小起伏山地
1387.0,2013090300000668,441424131000,梅州市五华县周江镇红源村石在,周江镇红源村石在,滑坡,1153040.0,234440.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、长布镇、横陂镇、潭下镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1388.0,2013090300000802,441225102000,肇庆市封开县南丰镇观坑村委会大山村,南丰镇观坑村委会大山村,崩塌,1114511.0,234508.0,2013-08-17 00:00:00,3,21.1,5,12,116.5,116.5,,杏花镇、白垢镇、河儿口镇、渔涝镇、莲都镇、都平镇、南丰镇、大玉口镇、金装镇、长安镇中易发区,高滩组,厚－巨厚层状变余砂岩与灰绿色板岩、粉砂质板岩组成。顶部夹透镜状灰岩、泥灰岩或钙质板岩为标志层,较软岩,平地,＜10°,丘陵
1389.0,2013090300000672,441424131000,梅州市五华县周江镇良宁村仓下,周江镇良宁村仓下,滑坡,1153350.0,234510.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、安流镇、横陂镇、水寨镇、转水镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1390.0,2013090300000795,441424109000,梅州市五华县长布镇太平村莲花,长布镇太平村莲花,滑坡,1152720.0,234650.0,2013-08-17 00:00:00,3,114.7,0,1.5,83,83,,周江镇、长布镇、横陂镇、潭下镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1391.0,2013090300000073,441424101000,梅州市五华县河东镇再坑村大碑里,河东镇再坑村大碑里,滑坡,1155000.0,234700.0,2013-08-17 00:00:00,3,114.7,0,46,95.5,95.5,,安流镇、双华镇、郭田镇、河东镇、棉洋镇高易发区,晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,缓坡,10°~45°,大起伏山地
1392.0,2013090300000669,441424131000,梅州市五华县周江镇蓝坑村河背,周江镇蓝坑村河背,滑坡,1153540.0,234710.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、安流镇、横陂镇、水寨镇、转水镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1393.0,2013090300000670,441424131000,梅州市五华县周江镇蓝坑村门一,周江镇蓝坑村门一,滑坡,1153540.0,234720.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、安流镇、横陂镇、水寨镇、转水镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1394.0,2013090300000671,441424131000,梅州市五华县周江镇蓝坑村田西,周江镇蓝坑村田西,滑坡,1153632.0,234750.0,2013-08-17 00:00:00,3,114.7,0,7,80.5,80.5,,周江镇、安流镇、横陂镇、水寨镇、转水镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,低海拔平原
1395.0,2013090300000683,441424108000,梅州市五华县潭下镇锡坪村十组,潭下镇锡坪村十组,滑坡,1153300.0,235350.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
1396.0,2013090300000664,441424108000,梅州市五华县潭下镇龙田村五组,潭下镇龙田村五组,滑坡,1153300.0,235400.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
1397.0,2013090300000680,441424108000,梅州市五华县潭下镇上围村良一组,潭下镇上围村良一组,滑坡,1153300.0,235630.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
1398.0,2013090300000666,441424108000,梅州市五华县潭下镇南华村彩坑门口,潭下镇南华村彩坑门口,滑坡,1153150.0,235650.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
1399.0,2013090300000661,441424108000,梅州市五华县潭下镇布坪村五组,潭下镇布坪村五组,滑坡,1152650.0,235700.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,中起伏山地
1400.0,2013090300000665,441424108000,梅州市五华县潭下镇模石村团结组,潭下镇模石村团结组,滑坡,1152740.0,235700.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,中起伏山地
1401.0,2013090300000685,441424108000,梅州市五华县潭下镇新田村小佐,潭下镇新田村小佐,滑坡,1153120.0,235730.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1402.0,2013090300000684,441424108000,梅州市五华县潭下镇新田村岭下,潭下镇新田村岭下,滑坡,1153110.0,235740.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1403.0,2013090300000663,441424108000,梅州市五华县潭下镇金石村新江,潭下镇金石村新江,滑坡,1152920.0,235800.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
1404.0,2013090300000636,441424108000,梅州市五华县潭下镇百安村二十九组,潭下镇百安村二十九组,滑坡,1153450.0,235830.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1405.0,2013090300000686,441424108000,梅州市五华县潭下镇中村村梧二组,潭下镇中村村梧二组,滑坡,1152940.0,235900.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1406.0,2013090300000662,441424108000,梅州市五华县潭下镇福灵村二组,潭下镇福灵村二组,滑坡,1153100.0,235920.0,2013-08-17 00:00:00,3,114.7,0,2,67.5,67.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,小起伏山地
1407.0,2013090300000089,441424130000,梅州市五华县华城镇民主村陶泉,华城镇民主村陶泉,崩塌,1153320.0,241000.0,2013-08-17 00:00:00,3,114.7,0.6,1,49.5,49.5,,河东镇、水寨镇、转水镇、岐岭镇、华城镇高易发区,晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,丘陵
1408.0,2013090300000106,441826002000,清远市连南瑶族自治县寨岗镇新埠鸡古坳组,寨岗镇新埠鸡古坳组,地裂缝,1122048.0,243120.0,2013-08-17 00:00:00,3,71.3,6.5,19.5,109,109,,地质灾害低易发区,大湾镇组,砂、砂砾夹亚砂土,较软岩,平地,＜10°,中起伏山地
1409.0,2013090300000727,440232112000,韶关市乳源瑶族自治县游溪镇大村村委会田心村,游溪镇大村村委会田心村,滑坡,,,2013-08-17 00:45:00,3,280,0,9.5,189.5,189.5,无坐标，暂给镇级坐标,大桥、必背、洛阳、东坪、乳城、一六、游溪、桂头平原～丘陵～低山崩塌低易发亚区,牛角河组　,厚层变余砂岩夹青灰色薄层泥板岩组成韵律层，以含炭质页岩、石煤层与含磷硅质扁豆体与黄铁矿细核为特征,较软岩,缓坡,10°~45°,大起伏山地
1410.0,2013090300000045,441323105000,惠州市惠东县高潭镇高潭居委,高潭镇高潭居委,滑坡,1151809.0,231119.0,2013-08-17 01:00:00,3,0,0,2,50.5,50.5,,宝口镇－高潭镇丘陵～中山滑坡、崩塌高易发亚区,,,未知,平地,＜10°,小起伏山地
1411.0,2013090300000054,441323105000,惠州市惠东县高潭镇中洞村委,高潭镇中洞村委,崩塌,1152139.0,231333.0,2013-08-17 01:00:00,3,0,0,2,50.5,50.5,,高潭镇东部中山滑坡低易发亚区,晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,小起伏山地
1412.0,2013090300000039,441323104000,惠州市惠东县宝囗镇国和村委,宝囗镇国和村委,崩塌,1151958.0,231906.0,2013-08-17 01:00:00,3,0,0,2,50.5,50.5,,宝口镇－高潭镇丘陵～中山滑坡、崩塌高易发亚区,,,未知,平地,＜10°,小起伏山地
1413.0,2013090300000712,440232113000,韶关市乳源瑶族自治县必背镇方洞村委会南坑口村,必背镇方洞村委会南坑口村,滑坡,,,2013-08-17 01:09:00,3,280,6.5,14,195,195,无坐标，暂给镇级坐标,必背、桂头、游溪和东坪低山～丘陵滑坡、崩塌、地面塌陷、泥石流地质灾害高易发亚区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,缓坡,10°~45°,大起伏山地
